MapZone,Value,Count,FBP_30m_90,CA_FuelType,CAFuelGrp,CA_SprHaz,CA_SumHaz,z01x_cfdrs,LF_FuelType,LFFuelGrp,LF_SprHaz,LF_SumHaz,SprDiff,SumDiff
51,77,3733,11,D-1,Deciduous,3,3,101,NF,NonFuel,0,0,3,3
51,78,195,415,M-1 (15 PC),Mixed,3,3,33,O-1a/O-1b,Open,8,2,-5,1
51,79,1899,675,M-1/M-2 (75 PC),Mixed,8,8,101,NF,NonFuel,0,0,8,8
51,80,133210,650,M-1/M-2 (50 PC),Mixed,7,6,105,VNF,NonFuel,0,0,7,6
51,81,9263,4,C-4,Conifer,10,10,105,VNF,NonFuel,0,0,10,10
51,82,36220,2,C-2,Conifer,10,10,105,VNF,NonFuel,0,0,10,10
51,83,650756,11,D-1,Deciduous,3,3,105,VNF,NonFuel,0,0,3,3
51,84,49312,13,D-1/D-2,Deciduous,3,1,105,VNF,NonFuel,0,0,3,1
51,85,6554,3,C-3,Conifer,7,7,105,VNF,NonFuel,0,0,7,7
51,86,63400,625,M-1/M-2 (25 PC),Mixed,5,3,105,VNF,NonFuel,0,0,5,3
51,87,9813,675,M-1/M-2 (75 PC),Mixed,8,8,105,VNF,NonFuel,0,0,8,8
51,88,7,415,M-1 (15 PC),Mixed,3,3,3,C-3,Conifer,7,7,-4,-4
51,89,441842,101,NF,NonFuel,0,0,105,VNF,NonFuel,0,0,0,0
51,90,10036027,31,O-1a,Open,8,2,105,VNF,NonFuel,0,0,8,2
51,91,2503,102,Water,NonFuel,0,0,101,NF,NonFuel,0,0,0,0
51,92,700,3,C-3,Conifer,7,7,101,NF,NonFuel,0,0,7,7
51,93,273269,5,C-5,Conifer,3,2,13,D-1/D-2,Deciduous,3,1,0,1
51,94,37,415,M-1 (15 PC),Mixed,3,3,60,M-1/M-2,Mixed,7,6,-4,-3
51,95,151842,5,C-5,Conifer,3,2,3,C-3,Conifer,7,7,-4,-5
51,96,9378,5,C-5,Conifer,3,2,33,O-1a/O-1b,Open,8,2,-5,0
51,97,5308,5,C-5,Conifer,3,2,100,NA,NonFuel,0,0,3,2
51,98,27973,5,C-5,Conifer,3,2,60,M-1/M-2,Mixed,7,6,-4,-4
51,99,4224,5,C-5,Conifer,3,2,102,Water,NonFuel,0,0,3,2
51,100,62,5,C-5,Conifer,3,2,101,NF,NonFuel,0,0,3,2
51,101,13610,102,Water,NonFuel,0,0,105,VNF,NonFuel,0,0,0,0
51,102,3888,5,C-5,Conifer,3,2,105,VNF,NonFuel,0,0,3,2
51,103,1,415,M-1 (15 PC),Mixed,3,3,105,VNF,NonFuel,0,0,3,3
52,1,623502,31,O-1a,Open,8,2,105,VNF,NonFuel,0,0,8,2
52,2,50912,101,NF,NonFuel,0,0,100,NA,NonFuel,0,0,0,0
52,3,15521,31,O-1a,Open,8,2,100,NA,NonFuel,0,0,8,2
52,4,47072,101,NF,NonFuel,0,0,105,VNF,NonFuel,0,0,0,0
52,5,1762,13,D-1/D-2,Deciduous,3,1,105,VNF,NonFuel,0,0,3,1
52,6,2117,101,NF,NonFuel,0,0,13,D-1/D-2,Deciduous,3,1,-3,-1
52,7,23876,31,O-1a,Open,8,2,13,D-1/D-2,Deciduous,3,1,5,1
52,8,337,13,D-1/D-2,Deciduous,3,1,100,NA,NonFuel,0,0,3,1
52,9,117,11,D-1,Deciduous,3,3,13,D-1/D-2,Deciduous,3,1,0,2
52,10,3507,31,O-1a,Open,8,2,102,Water,NonFuel,0,0,8,2
52,11,73,625,M-1/M-2 (25 PC),Mixed,5,3,105,VNF,NonFuel,0,0,5,3
52,12,43,13,D-1/D-2,Deciduous,3,1,13,D-1/D-2,Deciduous,3,1,0,0
52,13,4780,101,NF,NonFuel,0,0,60,M-1/M-2,Mixed,7,6,-7,-6
52,14,11266,31,O-1a,Open,8,2,60,M-1/M-2,Mixed,7,6,1,-4
52,15,1676863,102,Water,NonFuel,0,0,102,Water,NonFuel,0,0,0,0
52,16,828,102,Water,NonFuel,0,0,105,VNF,NonFuel,0,0,0,0
52,17,82,11,D-1,Deciduous,3,3,105,VNF,NonFuel,0,0,3,3
52,18,17,3,C-3,Conifer,7,7,105,VNF,NonFuel,0,0,7,7
52,19,1125,31,O-1a,Open,8,2,101,NF,NonFuel,0,0,8,2
52,20,1486,101,NF,NonFuel,0,0,101,NF,NonFuel,0,0,0,0
52,21,126,625,M-1/M-2 (25 PC),Mixed,5,3,13,D-1/D-2,Deciduous,3,1,2,2
52,22,65,4,C-4,Conifer,10,10,105,VNF,NonFuel,0,0,10,10
52,23,47,11,D-1,Deciduous,3,3,60,M-1/M-2,Mixed,7,6,-4,-3
52,24,100,13,D-1/D-2,Deciduous,3,1,60,M-1/M-2,Mixed,7,6,-4,-5
52,25,1523,101,NF,NonFuel,0,0,33,O-1a/O-1b,Open,8,2,-8,-2
52,26,4849,31,O-1a,Open,8,2,33,O-1a/O-1b,Open,8,2,0,0
52,27,225,13,D-1/D-2,Deciduous,3,1,102,Water,NonFuel,0,0,3,1
52,28,1068,101,NF,NonFuel,0,0,102,Water,NonFuel,0,0,0,0
52,29,26,650,M-1/M-2 (50 PC),Mixed,7,6,105,VNF,NonFuel,0,0,7,6
52,30,53,13,D-1/D-2,Deciduous,3,1,33,O-1a/O-1b,Open,8,2,-5,-1
52,31,146,31,O-1a,Open,8,2,6,C-6,Conifer,5,5,3,-3
52,32,104,102,Water,NonFuel,0,0,6,C-6,Conifer,5,5,-5,-5
52,33,184,101,NF,NonFuel,0,0,6,C-6,Conifer,5,5,-5,-5
52,34,1,2,C-2,Conifer,10,10,13,D-1/D-2,Deciduous,3,1,7,9
52,35,45,13,D-1/D-2,Deciduous,3,1,101,NF,NonFuel,0,0,3,1
52,36,1,3,C-3,Conifer,7,7,101,NF,NonFuel,0,0,7,7
52,37,5,625,M-1/M-2 (25 PC),Mixed,5,3,100,NA,NonFuel,0,0,5,3
52,38,2,11,D-1,Deciduous,3,3,100,NA,NonFuel,0,0,3,3
52,39,89,102,Water,NonFuel,0,0,60,M-1/M-2,Mixed,7,6,-7,-6
52,40,10,102,Water,NonFuel,0,0,101,NF,NonFuel,0,0,0,0
52,41,2,3,C-3,Conifer,7,7,102,Water,NonFuel,0,0,7,7
52,42,20,650,M-1/M-2 (50 PC),Mixed,7,6,60,M-1/M-2,Mixed,7,6,0,0
52,43,570,102,Water,NonFuel,0,0,100,NA,NonFuel,0,0,0,0
52,44,51,625,M-1/M-2 (25 PC),Mixed,5,3,60,M-1/M-2,Mixed,7,6,-2,-3
52,45,13,11,D-1,Deciduous,3,3,102,Water,NonFuel,0,0,3,3
52,46,7,4,C-4,Conifer,10,10,100,NA,NonFuel,0,0,10,10
52,47,7,625,M-1/M-2 (25 PC),Mixed,5,3,33,O-1a/O-1b,Open,8,2,-3,1
52,48,3,2,C-2,Conifer,10,10,60,M-1/M-2,Mixed,7,6,3,4
52,49,16,11,D-1,Deciduous,3,3,33,O-1a/O-1b,Open,8,2,-5,1
52,50,2,2,C-2,Conifer,10,10,100,NA,NonFuel,0,0,10,10
52,51,7,2,C-2,Conifer,10,10,105,VNF,NonFuel,0,0,10,10
52,52,2,650,M-1/M-2 (50 PC),Mixed,7,6,101,NF,NonFuel,0,0,7,6
52,53,2,4,C-4,Conifer,10,10,60,M-1/M-2,Mixed,7,6,3,4
52,54,1,3,C-3,Conifer,7,7,13,D-1/D-2,Deciduous,3,1,4,6
52,55,1,650,M-1/M-2 (50 PC),Mixed,7,6,100,NA,NonFuel,0,0,7,6
52,56,1,675,M-1/M-2 (75 PC),Mixed,8,8,100,NA,NonFuel,0,0,8,8
52,57,427,102,Water,NonFuel,0,0,33,O-1a/O-1b,Open,8,2,-8,-2
52,58,1,3,C-3,Conifer,7,7,33,O-1a/O-1b,Open,8,2,-1,5
52,59,4,4,C-4,Conifer,10,10,33,O-1a/O-1b,Open,8,2,2,8
52,60,10,650,M-1/M-2 (50 PC),Mixed,7,6,13,D-1/D-2,Deciduous,3,1,4,5
52,61,6,4,C-4,Conifer,10,10,102,Water,NonFuel,0,0,10,10
52,62,5,13,D-1/D-2,Deciduous,3,1,6,C-6,Conifer,5,5,-2,-4
52,63,3,650,M-1/M-2 (50 PC),Mixed,7,6,33,O-1a/O-1b,Open,8,2,-1,4
52,64,142,102,Water,NonFuel,0,0,13,D-1/D-2,Deciduous,3,1,-3,-1
52,65,3,625,M-1/M-2 (25 PC),Mixed,5,3,102,Water,NonFuel,0,0,5,3
52,66,1,3,C-3,Conifer,7,7,100,NA,NonFuel,0,0,7,7
62,1,29246,101,NF,NonFuel,0,0,101,NF,NonFuel,0,0,0,0
62,2,336579,101,NF,NonFuel,0,0,105,VNF,NonFuel,0,0,0,0
62,3,247990,11,D-1,Deciduous,3,3,105,VNF,NonFuel,0,0,3,3
62,4,6319198,31,O-1a,Open,8,2,105,VNF,NonFuel,0,0,8,2
62,5,7450,625,M-1/M-2 (25 PC),Mixed,5,3,105,VNF,NonFuel,0,0,5,3
62,6,246118,11,D-1,Deciduous,3,3,13,D-1/D-2,Deciduous,3,1,0,2
62,7,86351,31,O-1a,Open,8,2,13,D-1/D-2,Deciduous,3,1,5,1
62,8,233530,11,D-1,Deciduous,3,3,60,M-1/M-2,Mixed,7,6,-4,-3
62,9,511323,101,NF,NonFuel,0,0,100,NA,NonFuel,0,0,0,0
62,10,162631,31,O-1a,Open,8,2,100,NA,NonFuel,0,0,8,2
62,11,7643,11,D-1,Deciduous,3,3,100,NA,NonFuel,0,0,3,3
62,12,16849,101,NF,NonFuel,0,0,13,D-1/D-2,Deciduous,3,1,-3,-1
62,13,4768,625,M-1/M-2 (25 PC),Mixed,5,3,60,M-1/M-2,Mixed,7,6,-2,-3
62,14,22291,13,D-1/D-2,Deciduous,3,1,105,VNF,NonFuel,0,0,3,1
62,15,725,625,M-1/M-2 (25 PC),Mixed,5,3,100,NA,NonFuel,0,0,5,3
62,16,32970,31,O-1a,Open,8,2,60,M-1/M-2,Mixed,7,6,1,-4
62,17,1772,13,D-1/D-2,Deciduous,3,1,13,D-1/D-2,Deciduous,3,1,0,0
62,18,3563,11,D-1,Deciduous,3,3,102,Water,NonFuel,0,0,3,3
62,19,1279,4,C-4,Conifer,10,10,105,VNF,NonFuel,0,0,10,10
62,20,1147,2,C-2,Conifer,10,10,105,VNF,NonFuel,0,0,10,10
62,21,8137,650,M-1/M-2 (50 PC),Mixed,7,6,60,M-1/M-2,Mixed,7,6,0,0
62,22,12192,650,M-1/M-2 (50 PC),Mixed,7,6,105,VNF,NonFuel,0,0,7,6
62,23,1172,650,M-1/M-2 (50 PC),Mixed,7,6,100,NA,NonFuel,0,0,7,6
62,24,20024,101,NF,NonFuel,0,0,60,M-1/M-2,Mixed,7,6,-7,-6
62,25,19121,31,O-1a,Open,8,2,102,Water,NonFuel,0,0,8,2
62,26,125,625,M-1/M-2 (25 PC),Mixed,5,3,102,Water,NonFuel,0,0,5,3
62,27,3622,101,NF,NonFuel,0,0,102,Water,NonFuel,0,0,0,0
62,28,1639,11,D-1,Deciduous,3,3,33,O-1a/O-1b,Open,8,2,-5,1
62,29,78,675,M-1/M-2 (75 PC),Mixed,8,8,105,VNF,NonFuel,0,0,8,8
62,30,4199,13,D-1/D-2,Deciduous,3,1,100,NA,NonFuel,0,0,3,1
62,31,2432,650,M-1/M-2 (50 PC),Mixed,7,6,13,D-1/D-2,Deciduous,3,1,4,5
62,32,2885,625,M-1/M-2 (25 PC),Mixed,5,3,13,D-1/D-2,Deciduous,3,1,2,2
62,33,7530,31,O-1a,Open,8,2,101,NF,NonFuel,0,0,8,2
62,34,1217,11,D-1,Deciduous,3,3,101,NF,NonFuel,0,0,3,3
62,35,6,675,M-1/M-2 (75 PC),Mixed,8,8,100,NA,NonFuel,0,0,8,8
62,36,153,2,C-2,Conifer,10,10,13,D-1/D-2,Deciduous,3,1,7,9
62,37,9066,101,NF,NonFuel,0,0,33,O-1a/O-1b,Open,8,2,-8,-2
62,38,20456,31,O-1a,Open,8,2,33,O-1a/O-1b,Open,8,2,0,0
62,39,2281,102,Water,NonFuel,0,0,100,NA,NonFuel,0,0,0,0
62,40,8872687,102,Water,NonFuel,0,0,102,Water,NonFuel,0,0,0,0
62,41,2946,13,D-1/D-2,Deciduous,3,1,102,Water,NonFuel,0,0,3,1
62,42,943,13,D-1/D-2,Deciduous,3,1,101,NF,NonFuel,0,0,3,1
62,43,96,625,M-1/M-2 (25 PC),Mixed,5,3,101,NF,NonFuel,0,0,5,3
62,44,146,650,M-1/M-2 (50 PC),Mixed,7,6,102,Water,NonFuel,0,0,7,6
62,45,1656,13,D-1/D-2,Deciduous,3,1,60,M-1/M-2,Mixed,7,6,-4,-5
62,46,7,5,C-5,Conifer,3,2,105,VNF,NonFuel,0,0,3,2
62,47,1047,13,D-1/D-2,Deciduous,3,1,33,O-1a/O-1b,Open,8,2,-5,-1
62,48,4835,102,Water,NonFuel,0,0,33,O-1a/O-1b,Open,8,2,-8,-2
62,49,1349,102,Water,NonFuel,0,0,60,M-1/M-2,Mixed,7,6,-7,-6
62,50,66,625,M-1/M-2 (25 PC),Mixed,5,3,33,O-1a/O-1b,Open,8,2,-3,1
62,51,111,4,C-4,Conifer,10,10,13,D-1/D-2,Deciduous,3,1,7,9
62,52,22,4,C-4,Conifer,10,10,33,O-1a/O-1b,Open,8,2,2,8
62,53,10642,102,Water,NonFuel,0,0,105,VNF,NonFuel,0,0,0,0
62,54,614,102,Water,NonFuel,0,0,101,NF,NonFuel,0,0,0,0
62,55,379,4,C-4,Conifer,10,10,60,M-1/M-2,Mixed,7,6,3,4
62,56,440,2,C-2,Conifer,10,10,60,M-1/M-2,Mixed,7,6,3,4
62,57,1335,102,Water,NonFuel,0,0,13,D-1/D-2,Deciduous,3,1,-3,-1
62,58,966,102,Water,NonFuel,0,0,6,C-6,Conifer,5,5,-5,-5
62,59,439,11,D-1,Deciduous,3,3,6,C-6,Conifer,5,5,-2,-2
62,60,35,4,C-4,Conifer,10,10,102,Water,NonFuel,0,0,10,10
62,61,3,5,C-5,Conifer,3,2,13,D-1/D-2,Deciduous,3,1,0,1
62,62,61,2,C-2,Conifer,10,10,102,Water,NonFuel,0,0,10,10
62,63,129,4,C-4,Conifer,10,10,100,NA,NonFuel,0,0,10,10
62,64,225,2,C-2,Conifer,10,10,6,C-6,Conifer,5,5,5,5
62,65,832,650,M-1/M-2 (50 PC),Mixed,7,6,6,C-6,Conifer,5,5,2,1
62,66,4258,13,D-1/D-2,Deciduous,3,1,6,C-6,Conifer,5,5,-2,-4
62,67,150,4,C-4,Conifer,10,10,6,C-6,Conifer,5,5,5,5
62,68,2406,31,O-1a,Open,8,2,6,C-6,Conifer,5,5,3,-3
62,69,61,3,C-3,Conifer,7,7,105,VNF,NonFuel,0,0,7,7
62,70,96,625,M-1/M-2 (25 PC),Mixed,5,3,6,C-6,Conifer,5,5,0,-2
62,71,168,650,M-1/M-2 (50 PC),Mixed,7,6,101,NF,NonFuel,0,0,7,6
62,72,7,5,C-5,Conifer,3,2,60,M-1/M-2,Mixed,7,6,-4,-4
62,73,12,675,M-1/M-2 (75 PC),Mixed,8,8,13,D-1/D-2,Deciduous,3,1,5,7
62,74,23,4,C-4,Conifer,10,10,101,NF,NonFuel,0,0,10,10
62,75,21,675,M-1/M-2 (75 PC),Mixed,8,8,60,M-1/M-2,Mixed,7,6,1,2
62,76,2208,101,NF,NonFuel,0,0,6,C-6,Conifer,5,5,-5,-5
62,77,29,2,C-2,Conifer,10,10,33,O-1a/O-1b,Open,8,2,2,8
62,78,121,650,M-1/M-2 (50 PC),Mixed,7,6,33,O-1a/O-1b,Open,8,2,-1,4
62,79,142,2,C-2,Conifer,10,10,100,NA,NonFuel,0,0,10,10
62,80,10,3,C-3,Conifer,7,7,102,Water,NonFuel,0,0,7,7
62,81,38,2,C-2,Conifer,10,10,101,NF,NonFuel,0,0,10,10
62,82,3,5,C-5,Conifer,3,2,6,C-6,Conifer,5,5,-2,-3
62,83,7,3,C-3,Conifer,7,7,13,D-1/D-2,Deciduous,3,1,4,6
62,84,6,675,M-1/M-2 (75 PC),Mixed,8,8,102,Water,NonFuel,0,0,8,8
62,85,16,3,C-3,Conifer,7,7,100,NA,NonFuel,0,0,7,7
62,86,11,3,C-3,Conifer,7,7,60,M-1/M-2,Mixed,7,6,0,1
62,87,4,675,M-1/M-2 (75 PC),Mixed,8,8,6,C-6,Conifer,5,5,3,3
62,88,7,675,M-1/M-2 (75 PC),Mixed,8,8,101,NF,NonFuel,0,0,8,8
62,89,1,675,M-1/M-2 (75 PC),Mixed,8,8,33,O-1a/O-1b,Open,8,2,0,6
62,90,1,3,C-3,Conifer,7,7,6,C-6,Conifer,5,5,2,2
63,1,33164,102,Water,NonFuel,0,0,60,M-1/M-2,Mixed,7,6,-7,-6
63,2,16776752,102,Water,NonFuel,0,0,102,Water,NonFuel,0,0,0,0
63,3,1858053,11,D-1,Deciduous,3,3,60,M-1/M-2,Mixed,7,6,-4,-3
63,4,39355,31,O-1a,Open,8,2,102,Water,NonFuel,0,0,8,2
63,5,28076,11,D-1,Deciduous,3,3,102,Water,NonFuel,0,0,3,3
63,6,110923,31,O-1a,Open,8,2,3,C-3,Conifer,7,7,1,-5
63,7,202638,4,C-4,Conifer,10,10,3,C-3,Conifer,7,7,3,3
63,8,224096,2,C-2,Conifer,10,10,60,M-1/M-2,Mixed,7,6,3,4
63,9,1090730,11,D-1,Deciduous,3,3,105,VNF,NonFuel,0,0,3,3
63,10,12904818,31,O-1a,Open,8,2,105,VNF,NonFuel,0,0,8,2
63,11,29946,13,D-1/D-2,Deciduous,3,1,102,Water,NonFuel,0,0,3,1
63,12,452571,2,C-2,Conifer,10,10,3,C-3,Conifer,7,7,3,3
63,13,271397,650,M-1/M-2 (50 PC),Mixed,7,6,3,C-3,Conifer,7,7,0,-1
63,14,1042561,11,D-1,Deciduous,3,3,3,C-3,Conifer,7,7,-4,-4
63,15,172386,650,M-1/M-2 (50 PC),Mixed,7,6,60,M-1/M-2,Mixed,7,6,0,0
63,16,172211,625,M-1/M-2 (25 PC),Mixed,5,3,60,M-1/M-2,Mixed,7,6,-2,-3
63,17,149720,2,C-2,Conifer,10,10,105,VNF,NonFuel,0,0,10,10
63,18,289232,13,D-1/D-2,Deciduous,3,1,105,VNF,NonFuel,0,0,3,1
63,19,66581,13,D-1/D-2,Deciduous,3,1,3,C-3,Conifer,7,7,-4,-6
63,20,59900,4,C-4,Conifer,10,10,60,M-1/M-2,Mixed,7,6,3,4
63,21,112712,625,M-1/M-2 (25 PC),Mixed,5,3,3,C-3,Conifer,7,7,-2,-4
63,22,163134,13,D-1/D-2,Deciduous,3,1,60,M-1/M-2,Mixed,7,6,-4,-5
63,23,3190,5,C-5,Conifer,3,2,60,M-1/M-2,Mixed,7,6,-4,-4
63,24,1202493,101,NF,NonFuel,0,0,105,VNF,NonFuel,0,0,0,0
63,25,405216,31,O-1a,Open,8,2,60,M-1/M-2,Mixed,7,6,1,-4
63,26,17060,675,M-1/M-2 (75 PC),Mixed,8,8,3,C-3,Conifer,7,7,1,1
63,27,14319,675,M-1/M-2 (75 PC),Mixed,8,8,60,M-1/M-2,Mixed,7,6,1,2
63,28,58481,101,NF,NonFuel,0,0,3,C-3,Conifer,7,7,-7,-7
63,29,3483471,101,NF,NonFuel,0,0,100,NA,NonFuel,0,0,0,0
63,30,171475,101,NF,NonFuel,0,0,60,M-1/M-2,Mixed,7,6,-7,-6
63,31,3571,3,C-3,Conifer,7,7,3,C-3,Conifer,7,7,0,0
63,32,62730,13,D-1/D-2,Deciduous,3,1,100,NA,NonFuel,0,0,3,1
63,33,260899,31,O-1a,Open,8,2,33,O-1a/O-1b,Open,8,2,0,0
63,34,146317,101,NF,NonFuel,0,0,33,O-1a/O-1b,Open,8,2,-8,-2
63,35,123607,11,D-1,Deciduous,3,3,33,O-1a/O-1b,Open,8,2,-5,1
63,36,208516,31,O-1a,Open,8,2,101,NF,NonFuel,0,0,8,2
63,37,3314,3,C-3,Conifer,7,7,60,M-1/M-2,Mixed,7,6,0,1
63,38,78017,11,D-1,Deciduous,3,3,100,NA,NonFuel,0,0,3,3
63,39,57506,4,C-4,Conifer,10,10,33,O-1a/O-1b,Open,8,2,2,8
63,40,31325,2,C-2,Conifer,10,10,33,O-1a/O-1b,Open,8,2,2,8
63,41,49557,13,D-1/D-2,Deciduous,3,1,33,O-1a/O-1b,Open,8,2,-5,-1
63,42,32619,13,D-1/D-2,Deciduous,3,1,101,NF,NonFuel,0,0,3,1
63,43,387473,101,NF,NonFuel,0,0,101,NF,NonFuel,0,0,0,0
63,44,18542,4,C-4,Conifer,10,10,100,NA,NonFuel,0,0,10,10
63,45,17027,2,C-2,Conifer,10,10,100,NA,NonFuel,0,0,10,10
63,46,43336,11,D-1,Deciduous,3,3,101,NF,NonFuel,0,0,3,3
63,47,11116,5,C-5,Conifer,3,2,3,C-3,Conifer,7,7,-4,-5
63,48,8587,102,Water,NonFuel,0,0,3,C-3,Conifer,7,7,-7,-7
63,49,7997,4,C-4,Conifer,10,10,101,NF,NonFuel,0,0,10,10
63,50,15417,650,M-1/M-2 (50 PC),Mixed,7,6,33,O-1a/O-1b,Open,8,2,-1,4
63,51,4335,625,M-1/M-2 (25 PC),Mixed,5,3,101,NF,NonFuel,0,0,5,3
63,52,10819,675,M-1/M-2 (75 PC),Mixed,8,8,33,O-1a/O-1b,Open,8,2,0,6
63,53,10790,625,M-1/M-2 (25 PC),Mixed,5,3,33,O-1a/O-1b,Open,8,2,-3,1
63,54,16369,102,Water,NonFuel,0,0,100,NA,NonFuel,0,0,0,0
63,55,133944,650,M-1/M-2 (50 PC),Mixed,7,6,105,VNF,NonFuel,0,0,7,6
63,56,1729,3,C-3,Conifer,7,7,33,O-1a/O-1b,Open,8,2,-1,5
63,57,102025,4,C-4,Conifer,10,10,105,VNF,NonFuel,0,0,10,10
63,58,342357,31,O-1a,Open,8,2,100,NA,NonFuel,0,0,8,2
63,59,2682,675,M-1/M-2 (75 PC),Mixed,8,8,100,NA,NonFuel,0,0,8,8
63,60,19238,675,M-1/M-2 (75 PC),Mixed,8,8,105,VNF,NonFuel,0,0,8,8
63,61,95318,625,M-1/M-2 (25 PC),Mixed,5,3,105,VNF,NonFuel,0,0,5,3
63,62,10198,650,M-1/M-2 (50 PC),Mixed,7,6,100,NA,NonFuel,0,0,7,6
63,63,9145,625,M-1/M-2 (25 PC),Mixed,5,3,100,NA,NonFuel,0,0,5,3
63,64,1959,5,C-5,Conifer,3,2,105,VNF,NonFuel,0,0,3,2
63,65,9713,3,C-3,Conifer,7,7,105,VNF,NonFuel,0,0,7,7
63,66,17919,102,Water,NonFuel,0,0,105,VNF,NonFuel,0,0,0,0
63,67,292,5,C-5,Conifer,3,2,33,O-1a/O-1b,Open,8,2,-5,0
63,68,3075,650,M-1/M-2 (50 PC),Mixed,7,6,101,NF,NonFuel,0,0,7,6
63,69,2866,2,C-2,Conifer,10,10,102,Water,NonFuel,0,0,10,10
63,70,39,5,C-5,Conifer,3,2,101,NF,NonFuel,0,0,3,2
