MapZone,Value,Count,FBP_30m_90,CA_FuelType,CAFuelGrp,CA_SprHaz,CA_SumHaz,z01x_cfdrs,LF_FuelType,LFFuelGrp,LF_SprHaz,LF_SumHaz,SprDiff,SumDiff
63,71,4320,2,C-2,Conifer,10,10,101,NF,NonFuel,0,0,10,10
63,72,14782,101,NF,NonFuel,0,0,102,Water,NonFuel,0,0,0,0
63,73,1423,675,M-1/M-2 (75 PC),Mixed,8,8,101,NF,NonFuel,0,0,8,8
63,74,1132,3,C-3,Conifer,7,7,100,NA,NonFuel,0,0,7,7
63,75,5191,102,Water,NonFuel,0,0,33,O-1a/O-1b,Open,8,2,-8,-2
63,76,628,3,C-3,Conifer,7,7,101,NF,NonFuel,0,0,7,7
63,77,1525,650,M-1/M-2 (50 PC),Mixed,7,6,102,Water,NonFuel,0,0,7,6
63,78,607,675,M-1/M-2 (75 PC),Mixed,8,8,102,Water,NonFuel,0,0,8,8
63,79,5241,4,C-4,Conifer,10,10,102,Water,NonFuel,0,0,10,10
63,80,138,5,C-5,Conifer,3,2,100,NA,NonFuel,0,0,3,2
63,81,1639,625,M-1/M-2 (25 PC),Mixed,5,3,102,Water,NonFuel,0,0,5,3
63,82,6734,102,Water,NonFuel,0,0,101,NF,NonFuel,0,0,0,0
63,83,201,3,C-3,Conifer,7,7,102,Water,NonFuel,0,0,7,7
63,84,2,415,M-1 (15 PC),Mixed,3,3,60,M-1/M-2,Mixed,7,6,-4,-3
63,85,11,415,M-1 (15 PC),Mixed,3,3,105,VNF,NonFuel,0,0,3,3
63,86,2,415,M-1 (15 PC),Mixed,3,3,3,C-3,Conifer,7,7,-4,-4
63,87,7,5,C-5,Conifer,3,2,102,Water,NonFuel,0,0,3,2
63,88,151776,31,O-1a,Open,8,2,13,D-1/D-2,Deciduous,3,1,5,1
63,89,4043,4,C-4,Conifer,10,10,13,D-1/D-2,Deciduous,3,1,7,9
63,90,50576,625,M-1/M-2 (25 PC),Mixed,5,3,13,D-1/D-2,Deciduous,3,1,2,2
63,91,39509,101,NF,NonFuel,0,0,13,D-1/D-2,Deciduous,3,1,-3,-1
63,92,1753,101,NF,NonFuel,0,0,5,C-5,Conifer,3,2,-3,-2
63,93,5704,2,C-2,Conifer,10,10,13,D-1/D-2,Deciduous,3,1,7,9
63,94,588374,11,D-1,Deciduous,3,3,13,D-1/D-2,Deciduous,3,1,0,2
63,95,9672,13,D-1/D-2,Deciduous,3,1,13,D-1/D-2,Deciduous,3,1,0,0
63,96,691,102,Water,NonFuel,0,0,5,C-5,Conifer,3,2,-3,-2
63,97,2052,2,C-2,Conifer,10,10,5,C-5,Conifer,3,2,7,8
63,98,476,625,M-1/M-2 (25 PC),Mixed,5,3,5,C-5,Conifer,3,2,2,1
63,99,2017,102,Water,NonFuel,0,0,13,D-1/D-2,Deciduous,3,1,-3,-1
63,100,1007,4,C-4,Conifer,10,10,5,C-5,Conifer,3,2,7,8
63,101,1122,13,D-1/D-2,Deciduous,3,1,5,C-5,Conifer,3,2,0,-1
63,102,900,31,O-1a,Open,8,2,5,C-5,Conifer,3,2,5,0
63,103,2417,11,D-1,Deciduous,3,3,5,C-5,Conifer,3,2,0,1
63,104,598,675,M-1/M-2 (75 PC),Mixed,8,8,13,D-1/D-2,Deciduous,3,1,5,7
63,105,15124,650,M-1/M-2 (50 PC),Mixed,7,6,13,D-1/D-2,Deciduous,3,1,4,5
63,106,58,675,M-1/M-2 (75 PC),Mixed,8,8,5,C-5,Conifer,3,2,5,6
63,107,32,3,C-3,Conifer,7,7,5,C-5,Conifer,3,2,4,5
63,108,2795,650,M-1/M-2 (50 PC),Mixed,7,6,5,C-5,Conifer,3,2,4,4
63,109,939,3,C-3,Conifer,7,7,13,D-1/D-2,Deciduous,3,1,4,6
63,110,83,5,C-5,Conifer,3,2,5,C-5,Conifer,3,2,0,0
63,111,39,5,C-5,Conifer,3,2,13,D-1/D-2,Deciduous,3,1,0,1
64,1,2105306,101,NF,NonFuel,0,0,100,NA,NonFuel,0,0,0,0
64,2,57582,13,D-1/D-2,Deciduous,3,1,100,NA,NonFuel,0,0,3,1
64,3,28651,650,M-1/M-2 (50 PC),Mixed,7,6,100,NA,NonFuel,0,0,7,6
64,4,740773,650,M-1/M-2 (50 PC),Mixed,7,6,3,C-3,Conifer,7,7,0,-1
64,5,603599,101,NF,NonFuel,0,0,105,VNF,NonFuel,0,0,0,0
64,6,6485,4,C-4,Conifer,10,10,100,NA,NonFuel,0,0,10,10
64,7,305607,2,C-2,Conifer,10,10,3,C-3,Conifer,7,7,3,3
64,8,115983,101,NF,NonFuel,0,0,3,C-3,Conifer,7,7,-7,-7
64,9,247773,31,O-1a,Open,8,2,100,NA,NonFuel,0,0,8,2
64,10,92856,675,M-1/M-2 (75 PC),Mixed,8,8,3,C-3,Conifer,7,7,1,1
64,11,9058293,31,O-1a,Open,8,2,105,VNF,NonFuel,0,0,8,2
64,12,697469,11,D-1,Deciduous,3,3,105,VNF,NonFuel,0,0,3,3
64,13,391,415,M-1 (15 PC),Mixed,3,3,100,NA,NonFuel,0,0,3,3
64,14,101861,4,C-4,Conifer,10,10,3,C-3,Conifer,7,7,3,3
64,15,338743,13,D-1/D-2,Deciduous,3,1,105,VNF,NonFuel,0,0,3,1
64,16,128053,101,NF,NonFuel,0,0,33,O-1a/O-1b,Open,8,2,-8,-2
64,17,25005,625,M-1/M-2 (25 PC),Mixed,5,3,33,O-1a/O-1b,Open,8,2,-3,1
64,18,289970,101,NF,NonFuel,0,0,101,NF,NonFuel,0,0,0,0
64,19,149460,11,D-1,Deciduous,3,3,100,NA,NonFuel,0,0,3,3
64,20,252143,31,O-1a,Open,8,2,3,C-3,Conifer,7,7,1,-5
64,21,9079,2,C-2,Conifer,10,10,100,NA,NonFuel,0,0,10,10
64,22,80134,650,M-1/M-2 (50 PC),Mixed,7,6,105,VNF,NonFuel,0,0,7,6
64,23,171685,13,D-1/D-2,Deciduous,3,1,3,C-3,Conifer,7,7,-4,-6
64,24,5857,675,M-1/M-2 (75 PC),Mixed,8,8,100,NA,NonFuel,0,0,8,8
64,25,157406,13,D-1/D-2,Deciduous,3,1,33,O-1a/O-1b,Open,8,2,-5,-1
64,26,580297,650,M-1/M-2 (50 PC),Mixed,7,6,60,M-1/M-2,Mixed,7,6,0,0
64,27,5668473,11,D-1,Deciduous,3,3,60,M-1/M-2,Mixed,7,6,-4,-3
64,28,29442,625,M-1/M-2 (25 PC),Mixed,5,3,105,VNF,NonFuel,0,0,5,3
64,29,473817,31,O-1a,Open,8,2,33,O-1a/O-1b,Open,8,2,0,0
64,30,288782,101,NF,NonFuel,0,0,60,M-1/M-2,Mixed,7,6,-7,-6
64,31,66843,675,M-1/M-2 (75 PC),Mixed,8,8,60,M-1/M-2,Mixed,7,6,1,2
64,32,236267,625,M-1/M-2 (25 PC),Mixed,5,3,3,C-3,Conifer,7,7,-2,-4
64,33,43715,4,C-4,Conifer,10,10,60,M-1/M-2,Mixed,7,6,3,4
64,34,10386,625,M-1/M-2 (25 PC),Mixed,5,3,100,NA,NonFuel,0,0,5,3
64,35,2841616,11,D-1,Deciduous,3,3,3,C-3,Conifer,7,7,-4,-4
64,36,100766,11,D-1,Deciduous,3,3,101,NF,NonFuel,0,0,3,3
64,37,10231,102,Water,NonFuel,0,0,100,NA,NonFuel,0,0,0,0
64,38,330308,31,O-1a,Open,8,2,101,NF,NonFuel,0,0,8,2
64,39,1180615,31,O-1a,Open,8,2,60,M-1/M-2,Mixed,7,6,1,-4
64,40,698078,13,D-1/D-2,Deciduous,3,1,60,M-1/M-2,Mixed,7,6,-4,-5
64,41,4011,415,M-1 (15 PC),Mixed,3,3,105,VNF,NonFuel,0,0,3,3
64,42,15716,675,M-1/M-2 (75 PC),Mixed,8,8,105,VNF,NonFuel,0,0,8,8
64,43,176379,2,C-2,Conifer,10,10,60,M-1/M-2,Mixed,7,6,3,4
64,44,262384,625,M-1/M-2 (25 PC),Mixed,5,3,60,M-1/M-2,Mixed,7,6,-2,-3
64,45,81120,13,D-1/D-2,Deciduous,3,1,101,NF,NonFuel,0,0,3,1
64,46,3729,415,M-1 (15 PC),Mixed,3,3,3,C-3,Conifer,7,7,-4,-4
64,47,23406,650,M-1/M-2 (50 PC),Mixed,7,6,101,NF,NonFuel,0,0,7,6
64,48,3768,2,C-2,Conifer,10,10,101,NF,NonFuel,0,0,10,10
64,49,8164,625,M-1/M-2 (25 PC),Mixed,5,3,101,NF,NonFuel,0,0,5,3
64,50,13843,415,M-1 (15 PC),Mixed,3,3,60,M-1/M-2,Mixed,7,6,-4,-3
64,51,6380,102,Water,NonFuel,0,0,33,O-1a/O-1b,Open,8,2,-8,-2
64,52,74136,650,M-1/M-2 (50 PC),Mixed,7,6,33,O-1a/O-1b,Open,8,2,-1,4
64,53,380105,11,D-1,Deciduous,3,3,33,O-1a/O-1b,Open,8,2,-5,1
64,54,23703,2,C-2,Conifer,10,10,105,VNF,NonFuel,0,0,10,10
64,55,3447,675,M-1/M-2 (75 PC),Mixed,8,8,101,NF,NonFuel,0,0,8,8
64,56,26758,3,C-3,Conifer,7,7,3,C-3,Conifer,7,7,0,0
64,57,1091,415,M-1 (15 PC),Mixed,3,3,33,O-1a/O-1b,Open,8,2,-5,1
64,58,15548,675,M-1/M-2 (75 PC),Mixed,8,8,33,O-1a/O-1b,Open,8,2,0,6
64,59,166784,5,C-5,Conifer,3,2,3,C-3,Conifer,7,7,-4,-5
64,60,77754,5,C-5,Conifer,3,2,60,M-1/M-2,Mixed,7,6,-4,-4
64,61,17130,4,C-4,Conifer,10,10,105,VNF,NonFuel,0,0,10,10
64,62,22976,3,C-3,Conifer,7,7,60,M-1/M-2,Mixed,7,6,0,1
64,63,4024,4,C-4,Conifer,10,10,101,NF,NonFuel,0,0,10,10
64,64,38359,4,C-4,Conifer,10,10,33,O-1a/O-1b,Open,8,2,2,8
64,65,196586,31,O-1a,Open,8,2,102,Water,NonFuel,0,0,8,2
64,66,24271,101,NF,NonFuel,0,0,102,Water,NonFuel,0,0,0,0
64,67,2336979,102,Water,NonFuel,0,0,102,Water,NonFuel,0,0,0,0
64,68,22122,102,Water,NonFuel,0,0,105,VNF,NonFuel,0,0,0,0
64,69,64438,11,D-1,Deciduous,3,3,102,Water,NonFuel,0,0,3,3
64,70,54789,13,D-1/D-2,Deciduous,3,1,102,Water,NonFuel,0,0,3,1
64,71,1027,5,C-5,Conifer,3,2,101,NF,NonFuel,0,0,3,2
64,72,34247,2,C-2,Conifer,10,10,33,O-1a/O-1b,Open,8,2,2,8
64,73,8132,3,C-3,Conifer,7,7,33,O-1a/O-1b,Open,8,2,-1,5
64,74,4715,625,M-1/M-2 (25 PC),Mixed,5,3,102,Water,NonFuel,0,0,5,3
64,75,1791,3,C-3,Conifer,7,7,100,NA,NonFuel,0,0,7,7
64,76,33925,102,Water,NonFuel,0,0,3,C-3,Conifer,7,7,-7,-7
64,77,7103,3,C-3,Conifer,7,7,105,VNF,NonFuel,0,0,7,7
64,78,63151,102,Water,NonFuel,0,0,60,M-1/M-2,Mixed,7,6,-7,-6
64,79,4381,5,C-5,Conifer,3,2,105,VNF,NonFuel,0,0,3,2
64,80,15351,650,M-1/M-2 (50 PC),Mixed,7,6,102,Water,NonFuel,0,0,7,6
64,81,4471,675,M-1/M-2 (75 PC),Mixed,8,8,102,Water,NonFuel,0,0,8,8
64,82,2536,5,C-5,Conifer,3,2,100,NA,NonFuel,0,0,3,2
64,83,1835,3,C-3,Conifer,7,7,101,NF,NonFuel,0,0,7,7
64,84,314,415,M-1 (15 PC),Mixed,3,3,102,Water,NonFuel,0,0,3,3
64,85,1342,3,C-3,Conifer,7,7,102,Water,NonFuel,0,0,7,7
64,86,318,415,M-1 (15 PC),Mixed,3,3,101,NF,NonFuel,0,0,3,3
64,87,7906,2,C-2,Conifer,10,10,102,Water,NonFuel,0,0,10,10
64,88,5290,102,Water,NonFuel,0,0,101,NF,NonFuel,0,0,0,0
64,89,11573,4,C-4,Conifer,10,10,102,Water,NonFuel,0,0,10,10
64,90,10611,5,C-5,Conifer,3,2,33,O-1a/O-1b,Open,8,2,-5,0
64,91,1781,5,C-5,Conifer,3,2,102,Water,NonFuel,0,0,3,2
64,92,3,105,VNF,NonFuel,0,0,3,C-3,Conifer,7,7,-7,-7
64,93,14,105,VNF,NonFuel,0,0,105,VNF,NonFuel,0,0,0,0
64,94,8,105,VNF,NonFuel,0,0,100,NA,NonFuel,0,0,0,0
64,95,1,105,VNF,NonFuel,0,0,33,O-1a/O-1b,Open,8,2,-8,-2
64,96,3,105,VNF,NonFuel,0,0,101,NF,NonFuel,0,0,0,0
64,97,13,105,VNF,NonFuel,0,0,60,M-1/M-2,Mixed,7,6,-7,-6
66,1,426215,3,C-3,Conifer,7,7,2,C-2,Conifer,10,10,-3,-3
66,2,6290605,2,C-2,Conifer,10,10,2,C-2,Conifer,10,10,0,0
66,3,1035037,4,C-4,Conifer,10,10,2,C-2,Conifer,10,10,0,0
66,4,13394,3,C-3,Conifer,7,7,102,Water,NonFuel,0,0,7,7
66,5,35357,675,M-1/M-2 (75 PC),Mixed,8,8,102,Water,NonFuel,0,0,8,8
66,6,80826,2,C-2,Conifer,10,10,102,Water,NonFuel,0,0,10,10
66,7,1592816,675,M-1/M-2 (75 PC),Mixed,8,8,2,C-2,Conifer,10,10,-2,-2
66,8,3492951,675,M-1/M-2 (75 PC),Mixed,8,8,60,M-1/M-2,Mixed,7,7,1,1
66,9,131029,2,C-2,Conifer,10,10,100,NA,NonFuel,0,0,10,10
66,10,12780,3,C-3,Conifer,7,7,100,NA,NonFuel,0,0,7,7
66,11,78242,675,M-1/M-2 (75 PC),Mixed,8,8,100,NA,NonFuel,0,0,8,8
66,12,10648895,2,C-2,Conifer,10,10,60,M-1/M-2,Mixed,7,7,3,3
66,13,2971101,2,C-2,Conifer,10,10,1,C-1,Conifer,7,7,3,3
66,14,109283,3,C-3,Conifer,7,7,1,C-1,Conifer,7,7,0,0
66,15,262999,3,C-3,Conifer,7,7,60,M-1/M-2,Mixed,7,7,0,0
66,16,1535819,675,M-1/M-2 (75 PC),Mixed,8,8,1,C-1,Conifer,7,7,1,1
66,17,11567262,11,D-1,Deciduous,3,3,1,C-1,Conifer,7,7,-4,-4
66,18,697641,650,M-1/M-2 (50 PC),Mixed,7,6,2,C-2,Conifer,10,10,-3,-4
66,19,4269837,650,M-1/M-2 (50 PC),Mixed,7,6,60,M-1/M-2,Mixed,7,7,0,-1
66,20,311694,31,O-1a,Open,8,2,60,M-1/M-2,Mixed,7,7,1,-5
66,21,7627239,11,D-1,Deciduous,3,3,60,M-1/M-2,Mixed,7,7,-4,-4
66,22,2045255,4,C-4,Conifer,10,10,60,M-1/M-2,Mixed,7,7,3,3
66,23,1579917,625,M-1/M-2 (25 PC),Mixed,5,3,60,M-1/M-2,Mixed,7,7,-2,-4
66,24,209874,13,D-1/D-2,Deciduous,3,1,1,C-1,Conifer,7,7,-4,-6
66,25,1412494,625,M-1/M-2 (25 PC),Mixed,5,3,1,C-1,Conifer,7,7,-2,-4
66,26,2098702,650,M-1/M-2 (50 PC),Mixed,7,6,1,C-1,Conifer,7,7,0,-1
66,27,90997,11,D-1,Deciduous,3,3,101,NF,NonFuel,0,0,3,3
66,28,140021,675,M-1/M-2 (75 PC),Mixed,8,8,101,NF,NonFuel,0,0,8,8
66,29,142447,2,C-2,Conifer,10,10,101,NF,NonFuel,0,0,10,10
66,30,239489,4,C-4,Conifer,10,10,33,O-1a/O-1b,Open,8,8,2,2
66,31,91339,650,M-1/M-2 (50 PC),Mixed,7,6,100,NA,NonFuel,0,0,7,6
66,32,202773,31,O-1a,Open,8,2,2,C-2,Conifer,10,10,-2,-8
66,33,341677,13,D-1/D-2,Deciduous,3,1,60,M-1/M-2,Mixed,7,7,-4,-6
66,34,957382,4,C-4,Conifer,10,10,1,C-1,Conifer,7,7,3,3
66,35,1556454,11,D-1,Deciduous,3,3,33,O-1a/O-1b,Open,8,8,-5,-5
66,36,489413,650,M-1/M-2 (50 PC),Mixed,7,6,33,O-1a/O-1b,Open,8,8,-1,-2
66,37,743386,2,C-2,Conifer,10,10,33,O-1a/O-1b,Open,8,8,2,2
66,38,47065,650,M-1/M-2 (50 PC),Mixed,7,6,102,Water,NonFuel,0,0,7,6
66,39,211805,31,O-1a,Open,8,2,102,Water,NonFuel,0,0,8,2
66,40,561830,675,M-1/M-2 (75 PC),Mixed,8,8,33,O-1a/O-1b,Open,8,8,0,0
66,41,59009,650,M-1/M-2 (50 PC),Mixed,7,6,101,NF,NonFuel,0,0,7,6
66,42,406268,11,D-1,Deciduous,3,3,2,C-2,Conifer,10,10,-7,-7
66,43,564766,625,M-1/M-2 (25 PC),Mixed,5,3,33,O-1a/O-1b,Open,8,8,-3,-5
66,44,275331,625,M-1/M-2 (25 PC),Mixed,5,3,2,C-2,Conifer,10,10,-5,-7
66,45,19793,3,C-3,Conifer,7,7,33,O-1a/O-1b,Open,8,8,-1,-1
66,46,73286,415,M-1 (15 PC),Mixed,3,3,33,O-1a/O-1b,Open,8,8,-5,-5
66,47,73324,415,M-1 (15 PC),Mixed,3,3,60,M-1/M-2,Mixed,7,7,-4,-4
66,48,40091,4,C-4,Conifer,10,10,101,NF,NonFuel,0,0,10,10
66,49,18649,4,C-4,Conifer,10,10,102,Water,NonFuel,0,0,10,10
66,50,168794,13,D-1/D-2,Deciduous,3,1,33,O-1a/O-1b,Open,8,8,-5,-7
66,51,182556,13,D-1/D-2,Deciduous,3,1,2,C-2,Conifer,10,10,-7,-9
66,52,60204,625,M-1/M-2 (25 PC),Mixed,5,3,101,NF,NonFuel,0,0,5,3
66,53,144199,101,NF,NonFuel,0,0,33,O-1a/O-1b,Open,8,8,-8,-8
66,54,28828,4,C-4,Conifer,10,10,100,NA,NonFuel,0,0,10,10
66,55,33982,415,M-1 (15 PC),Mixed,3,3,2,C-2,Conifer,10,10,-7,-7
66,56,184531,11,D-1,Deciduous,3,3,100,NA,NonFuel,0,0,3,3
66,57,65207,415,M-1 (15 PC),Mixed,3,3,1,C-1,Conifer,7,7,-4,-4
66,58,338246,101,NF,NonFuel,0,0,60,M-1/M-2,Mixed,7,7,-7,-7
66,59,12955,415,M-1 (15 PC),Mixed,3,3,101,NF,NonFuel,0,0,3,3
66,60,590058,31,O-1a,Open,8,2,1,C-1,Conifer,7,7,1,-5
66,61,8294690,102,Water,NonFuel,0,0,102,Water,NonFuel,0,0,0,0
66,62,24634,13,D-1/D-2,Deciduous,3,1,102,Water,NonFuel,0,0,3,1
66,63,46844,13,D-1/D-2,Deciduous,3,1,101,NF,NonFuel,0,0,3,1
66,64,21694,102,Water,NonFuel,0,0,1,C-1,Conifer,7,7,-7,-7
66,65,39433,625,M-1/M-2 (25 PC),Mixed,5,3,100,NA,NonFuel,0,0,5,3
66,66,3421,3,C-3,Conifer,7,7,101,NF,NonFuel,0,0,7,7
66,67,1310,415,M-1 (15 PC),Mixed,3,3,102,Water,NonFuel,0,0,3,3
66,68,141301,101,NF,NonFuel,0,0,2,C-2,Conifer,10,10,-10,-10
66,69,188442,101,NF,NonFuel,0,0,101,NF,NonFuel,0,0,0,0
66,70,325807,101,NF,NonFuel,0,0,1,C-1,Conifer,7,7,-7,-7
66,71,17740,625,M-1/M-2 (25 PC),Mixed,5,3,102,Water,NonFuel,0,0,5,3
66,72,29899,102,Water,NonFuel,0,0,2,C-2,Conifer,10,10,-10,-10
66,73,35097,11,D-1,Deciduous,3,3,102,Water,NonFuel,0,0,3,3
66,74,22237,102,Water,NonFuel,0,0,60,M-1/M-2,Mixed,7,7,-7,-7
66,75,2292549,101,NF,NonFuel,0,0,100,NA,NonFuel,0,0,0,0
66,76,288806,31,O-1a,Open,8,2,33,O-1a/O-1b,Open,8,8,0,-6
66,77,42849,13,D-1/D-2,Deciduous,3,1,100,NA,NonFuel,0,0,3,1
66,78,259408,31,O-1a,Open,8,2,100,NA,NonFuel,0,0,8,2
66,79,120688,31,O-1a,Open,8,2,101,NF,NonFuel,0,0,8,2
66,80,2553,415,M-1 (15 PC),Mixed,3,3,100,NA,NonFuel,0,0,3,3
66,81,41275,101,NF,NonFuel,0,0,102,Water,NonFuel,0,0,0,0
66,82,2566,102,Water,NonFuel,0,0,101,NF,NonFuel,0,0,0,0
66,83,12617,102,Water,NonFuel,0,0,100,NA,NonFuel,0,0,0,0
66,84,11294784,31,O-1a,Open,8,2,105,VNF,NonFuel,0,0,8,2
66,85,313385,4,C-4,Conifer,10,10,105,VNF,NonFuel,0,0,10,10
66,86,218587,13,D-1/D-2,Deciduous,3,1,105,VNF,NonFuel,0,0,3,1
66,87,16450,102,Water,NonFuel,0,0,105,VNF,NonFuel,0,0,0,0
66,88,400704,675,M-1/M-2 (75 PC),Mixed,8,8,105,VNF,NonFuel,0,0,8,8
66,89,216417,625,M-1/M-2 (25 PC),Mixed,5,3,105,VNF,NonFuel,0,0,5,3
66,90,966302,101,NF,NonFuel,0,0,105,VNF,NonFuel,0,0,0,0
66,91,1449545,11,D-1,Deciduous,3,3,105,VNF,NonFuel,0,0,3,3
66,92,426920,650,M-1/M-2 (50 PC),Mixed,7,6,105,VNF,NonFuel,0,0,7,6
66,93,535406,2,C-2,Conifer,10,10,105,VNF,NonFuel,0,0,10,10
66,94,71814,3,C-3,Conifer,7,7,105,VNF,NonFuel,0,0,7,7
66,95,31475,415,M-1 (15 PC),Mixed,3,3,105,VNF,NonFuel,0,0,3,3
66,96,9168,102,Water,NonFuel,0,0,33,O-1a/O-1b,Open,8,8,-8,-8
66,97,1924,105,VNF,NonFuel,0,0,60,M-1/M-2,Mixed,7,7,-7,-7
66,98,7730,5,C-5,Conifer,3,2,2,C-2,Conifer,10,10,-7,-8
66,99,14461,5,C-5,Conifer,3,2,60,M-1/M-2,Mixed,7,7,-4,-5
66,100,765,5,C-5,Conifer,3,2,1,C-1,Conifer,7,7,-4,-5
66,101,937,5,C-5,Conifer,3,2,105,VNF,NonFuel,0,0,3,2
66,102,33,5,C-5,Conifer,3,2,33,O-1a/O-1b,Open,8,8,-5,-6
66,103,91,5,C-5,Conifer,3,2,100,NA,NonFuel,0,0,3,2
66,104,7,5,C-5,Conifer,3,2,101,NF,NonFuel,0,0,3,2
66,105,73,5,C-5,Conifer,3,2,102,Water,NonFuel,0,0,3,2
66,106,5625,105,VNF,NonFuel,0,0,33,O-1a/O-1b,Open,8,8,-8,-8
66,107,4504,105,VNF,NonFuel,0,0,1,C-1,Conifer,7,7,-7,-7
66,108,373,105,VNF,NonFuel,0,0,101,NF,NonFuel,0,0,0,0
66,109,183,105,VNF,NonFuel,0,0,100,NA,NonFuel,0,0,0,0
66,110,25,105,VNF,NonFuel,0,0,2,C-2,Conifer,10,10,-10,-10
66,111,64,105,VNF,NonFuel,0,0,105,VNF,NonFuel,0,0,0,0
